9.26262e+06, 9.2615e+06, 9.27839e+06, 9.2659e+06, 9.27931e+06, 9.26692e+06, 
9.26263e+06, 9.26147e+06, 9.27846e+06, 9.26611e+06, 9.27916e+06, 9.26692e+06, 
9.26268e+06, 9.26163e+06, 9.27845e+06, 9.26633e+06, 9.27946e+06, 9.26685e+06, 
9.2629e+06, 9.26164e+06, 9.27853e+06, 9.26614e+06, 9.27943e+06, 9.26693e+06, 
9.26252e+06, 9.2617e+06, 9.27872e+06, 9.2665e+06, 9.27954e+06, 9.26728e+06, 
9.26286e+06, 9.26172e+06, 9.27854e+06, 9.26625e+06, 9.27958e+06, 9.26702e+06, 
9.26266e+06, 9.26154e+06, 9.27864e+06, 9.26628e+06, 9.27946e+06, 9.26711e+06, 
9.26265e+06, 9.26148e+06, 9.2784e+06, 9.26618e+06, 9.27939e+06, 9.26676e+06, 
9.2626e+06, 9.26145e+06, 9.27851e+06, 9.26608e+06, 9.27946e+06, 9.26717e+06, 
9.26266e+06, 9.26148e+06, 9.27861e+06, 9.26593e+06, 9.27907e+06, 9.26749e+06, 
9.26291e+06, 9.26144e+06, 9.27834e+06, 9.26587e+06, 9.27906e+06, 9.26719e+06, 
9.26287e+06, 9.26129e+06, 9.2783e+06, 9.26556e+06, 9.2789e+06, 9.26737e+06, 
9.26257e+06, 9.26098e+06, 9.27831e+06, 9.26556e+06, 9.27888e+06, 9.26761e+06, 
9.26279e+06, 9.26117e+06, 9.27839e+06, 9.26589e+06, 9.27939e+06, 9.26767e+06, 
9.26277e+06, 9.26159e+06, 9.27869e+06, 9.26612e+06, 9.2797e+06, 9.26793e+06, 
9.26279e+06, 9.26169e+06, 9.27854e+06, 9.26645e+06, 9.27984e+06, 9.26755e+06, 
9.26295e+06, 9.26207e+06, 9.27886e+06, 9.26665e+06, 9.28016e+06, 9.26749e+06, 
9.26293e+06, 9.26217e+06, 9.27904e+06, 9.26679e+06, 9.27964e+06, 9.26694e+06, 
9.26309e+06, 9.26213e+06, 9.27869e+06, 9.26658e+06, 9.27993e+06, 9.26682e+06, 
9.26303e+06, 9.26208e+06, 9.27882e+06, 9.26642e+06, 9.27974e+06, 9.2668e+06, 
